8597,588,14,"{3.77036077146904260,4.27839700241443100,5.74647376474543900,1.32066919970204000,1.11435243280460800,0.12021613711427243}","{0.15133067288782068,-0.07597562235737237,-0.14923806646484689,11.95319995242827600}",2026-01-20 09:08:29.473864 +00:00
8598,588,15,"{4.18292912222577800,4.57953259717413800,5.92881599706966340,0.88951839363761450,0.49887396769382260,0.85661725033692950}","{0.17752271968203798,-0.33167628876348970,0.20100436078918602,11.20460017721107200}",2026-01-20 09:08:29.473864 +00:00
8599,589,1,"{0.15000000000000000,0.07500000000000000,0.15000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000}","{-0.13421236014811086,-0.14702537076356503,-0.020584973031803636,11.81693568801013100}",2026-01-20 09:08:29.742122 +00:00
8600,589,2,"{0.03273742563770485,0.18763112591191433,0.27365057291898776,-0.62819236265515270,0.60338103167096990,0.66241378349457750}","{0.01917522761269814,-0.17535498170896550,-0.10979635327553611,11.88405752836202800}",2026-01-20 09:08:29.742122 +00:00
8601,589,3,"{-0.34711488273938810,0.41293830350892136,0.65264004922381860,-1.40673071793641720,0.60362170545585360,1.36788698242415900}","{-0.19712055337911835,0.008403504742614342,0.04897186145299800,10.97199187537159500}",2026-01-20 09:08:29.742122 +00:00
8602,589,4,"{-0.87333144500521100,0.78816860649362250,1.22946199477085160,-1.41228657991620570,1.40654063196218850,1.72223058300637550}","{-0.07834913463898513,0.22343681261790627,0.26014998777500760,11.79792853378751400}",2026-01-20 09:08:29.742122 +00:00
8603,589,5,"{-1.24162665025632300,1.42218130986344130,1.98806694147089000,-0.56072344821475160,1.98995599323326900,2.34172448860097360}","{0.15167594085135555,0.23061510739706673,-0.039437635953125355,11.38624437404903000}",2026-01-20 09:08:29.742122 +00:00
8604,589,6,"{-1.27653804553553640,2.03822930546234950,2.94228172846401130,0.37369811636182230,1.31030112604659620,2.77014044171931900}","{0.16215790191838747,0.62995752747801630,0.08212954048453433,11.05032674761131000}",2026-01-20 09:08:29.742122 +00:00
8605,589,7,"{-0.68062005066418490,2.44022784168192900,3.90692519106679150,2.81871971330613260,0.84326246084400900,2.39759239365271840}","{-0.030038025339237617,-0.020025070010210914,-0.10575909284719395,9.44133901274932800}",2026-01-20 09:08:29.742122 +00:00
8606,589,8,"{0.36069273796173820,2.77608628357302130,4.77590611019194300,2.75974165433274130,0.95597919214398370,2.25766253023202300}","{-0.13918713630475430,0.67805772178036200,0.13596538137026146,7.91717625323374800}",2026-01-20 09:08:29.742122 +00:00
8607,589,9,"{1.72020608307830040,3.25528452187094000,5.36065368166984250,4.52336555164884300,1.61115422730915150,0.87491374554244070}","{-0.013398371377393487,-0.78113428251056920,-0.13374078956020435,11.77064069883602600}",2026-01-20 09:08:29.742122 +00:00
8608,589,10,"{2.83805440179145930,3.94467899097716400,5.58608333325533600,1.46510758431451120,2.08203042861704950,0.33274510223698530}","{0.24208394361538224,-0.21240203353108560,0.15763324972830958,11.87130939096253900}",2026-01-20 09:08:29.742122 +00:00
8609,589,11,"{3.24894437263186160,4.49952462163038300,5.81178547950123600,0.73608868804478860,0.89035687845376720,0.87637353836604850}","{0.15005191037201338,-0.37009866125431623,0.07608914456053348,10.91306068863502600}",2026-01-20 09:08:29.742122 +00:00
8610,589,12,"{3.26118565707036320,4.69788803232169900,6.15637543208329500,-0.67051037855281590,0.17230425024971230,0.96964406475212790}","{-0.054456790107180145,0.35273903806537804,-0.10011303881621290,10.18657924155471600}",2026-01-20 09:08:29.742122 +00:00
8611,589,13,"{3.25837973197218260,4.77618580646876100,6.49992369165131800,0.65547863695541860,0.24714811125240618,0.87079304007656920}","{0.04002938647306642,0.17179784712196300,0.20728910323732555,10.85939802239837700}",2026-01-20 09:08:29.742122 +00:00
8612,589,14,"{3.63582816730109170,4.86542238926680200,6.88641329249942200,1.36656655230659500,0.23090501087995494,1.19968696446684490}","{-0.026074851295069666,-0.26937036919736523,-0.18115353601860862,11.35144815970362400}",2026-01-20 09:08:29.742122 +00:00
8613,589,15,"{3.94272102177427400,5.00982999183211050,7.41293197737971000,0.27750231094259636,0.54270714571991240,1.62094884739184120}","{0.043011354072034214,-0.31876018529194117,0.16082574875078287,9.81344960792446800}",2026-01-20 09:08:29.742122 +00:00
8614,590,1,"{0.15000000000000000,0.15000000000000000,-0.15000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000}","{-0.20223971988324566,-0.26885319365498430,0.26179938779914946,11.89587753986086800}",2026-01-20 09:08:30.640939 +00:00
8615,590,2,"{-0.10146640855261840,0.25501219208507536,-0.05070772495886182,-1.34714147438902730,0.56256531474147510,0.53192290200609760}","{-0.21232531286381110,-0.15530777781712550,0.16147487227787710,11.94376415188866700}",2026-01-20 09:08:30.640939 +00:00
8616,590,3,"{-0.75682201577460180,0.61792339881390680,0.26809170386737200,-2.16369213572874130,1.38160186416297900,1.17593118099158380}","{0.07796010873887556,0.30231267654148350,-0.18825547694874392,11.70826505599234200}",2026-01-20 09:08:30.640939 +00:00
8617,590,4,"{-1.33858194256678950,1.02597338066697000,0.80002580429033980,-0.95287890065797810,0.80438018147843180,1.67371578556002930}","{0.20280935642717332,0.25023256838583025,-0.13268516638539632,11.76858867283098300}",2026-01-20 09:08:30.640939 +00:00
8618,590,5,"{-1.51899825916546300,1.13621575882158900,1.51954260216629460,-0.013637081120629694,-0.21379601279297172,2.18083848877544300}","{-0.10651146094987313,0.25949443257643384,0.12565399547623143,11.97029162048387700}",2026-01-20 09:08:30.640939 +00:00
8619,590,6,"{-1.32404653989003650,1.17105621221572200,2.45177248477372430,1.05802129152469980,0.40044129883296936,2.81325016805007340}","{-0.18235750520811447,0.061222448083255714,0.26179938779914946,9.01185449763094200}",2026-01-20 09:08:30.640939 +00:00
8620,590,7,"{-0.92202868826140580,1.44034541785906640,3.43486020483767840,1.09564577077153600,1.04217944568494760,2.45329118943539640}","{0.03327942902763369,0.48077569571380885,-0.22326721680966413,11.74007606924878300}",2026-01-20 09:08:30.640939 +00:00
8621,590,8,"{-0.15024210093677673,1.71914793910306550,4.39211006858196900,3.03892523275326280,0.45140548955076150,2.67483308062330500}","{-0.08790013339296746,0.60847999128535810,0.03414079892385663,5.72116392714207000}",2026-01-20 09:08:30.640939 +00:00
8622,590,9,"{1.20998923465148730,1.93040241889565610,5.03294515099502200,4.24802835075529600,0.68031493790954570,0.75821200373233600}","{-0.09126346183482774,-0.28570068283535566,0.16897172535685828,11.36693184285780400}",2026-01-20 09:08:30.640939 +00:00
8623,590,10,"{2.56462324923856280,2.21816478630119000,5.38923860680962100,3.00893958453260920,0.86126917319152840,1.15050293813158990}","{-0.13323155959217903,-0.29848422589333140,0.11680493728412436,11.93057606674028100}",2026-01-20 09:08:30.640939 +00:00
8624,590,11,"{3.43440782748028600,2.62115645754270600,5.92273480469321600,1.65062065604805030,1.29761477988802180,1.70751240767338650}","{-0.06213657671207806,-0.26107659357596896,-0.11471781061739243,11.85550966595052100}",2026-01-20 09:08:30.640939 +00:00
8625,590,12,"{3.84506398559048670,3.18092997574613450,6.67321734944220600,0.54932304811373960,1.70117192477320220,2.31292979633906140}","{0.007513091335913321,-0.08188480413640220,-0.25195748364129040,9.20017546233518000}",2026-01-20 09:08:30.640939 +00:00
8626,590,13,"{3.99815914223365270,3.82444265329412800,7.49204681754735300,0.27082957676036320,1.74621741923390750,2.07365663993850950}","{0.12649429266311660,0.045428896942327913,-0.03445030079274156,11.35115432667726200}",2026-01-20 09:08:30.640939 +00:00
8627,590,14,"{4.13144747741029500,4.37539898076981900,8.36648339983867100,0.44321507597164994,1.20533433510015200,2.61082505090783720}","{0.12550841849155941,0.49105508886403980,-0.06802037351084952,7.28298713974358400}",2026-01-20 09:08:30.640939 +00:00
8628,590,15,"{4.52949985794425900,4.74586436589061100,9.10159274608501300,1.68920839117458800,0.77930165661838040,1.32726073255470660}","{0.19026873972602767,-0.58851231308745620,-0.012982987044351465,8.68074632967268800}",2026-01-20 09:08:30.640939 +00:00
8629,591,1,"{0.15000000000000000,0.15000000000000000,-0.07500000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000}","{0.021770344599229437,0.55356193351111990,-0.015529574345251386,11.54788582429476000}",2026-01-20 09:08:30.678863 +00:00
8630,591,2,"{0.57265521066848330,0.12591520003137543,-0.07423578654618038,2.26422434286687540,-0.12902571411763158,0.004094000645462225}","{-0.06840176883815721,0.27116058248114010,-0.24803124897451645,11.11850272411535400}",2026-01-20 09:08:30.678863 +00:00
8631,591,3,"{1.63168481529852020,0.07825277024636976,-0.01157697863585188,3.40914853907975070,-0.12630873115918462,0.33157818458844040}","{-0.06997512872075454,-0.02370505716427889,0.051474555491757286,11.99863608498590200}",2026-01-20 09:08:30.678863 +00:00
8632,591,4,"{2.88168060194483020,0.08846629137055727,0.26245514853673970,3.28725746081119570,0.18102402289590340,1.13645106812187180}","{-0.22886518481866970,-0.25856178770823600,-0.21636192966343087,11.58016429081658700}",2026-01-20 09:08:30.678863 +00:00
8633,591,5,"{3.95194994603046370,0.37801041972701127,0.76292131633001290,2.44632831107612820,1.37010523615652900,1.54461768791352070}","{0.10816181079091304,-0.001878090707953568,-0.12982007091076650,11.28227558248832600}",2026-01-20 09:08:30.678863 +00:00
8634,591,6,"{4.85280244544527800,0.80554421386401190,1.43758378340178600,2.37966722150323260,0.92025437529168900,2.06964552854240620}","{-0.17802507940825818,-0.27562691004407350,-0.06054479030284569,11.86910693102261600}",2026-01-20 09:08:30.678863 +00:00
8635,591,7,"{5.52893049639363800,1.30871891597256720,2.30994824312550300,1.24244733714869970,1.77532438600414430,2.60373550569179320}","{-0.05322488640474735,-0.63325298777161610,-0.05487640731490160,11.84219423723634000}",2026-01-20 09:08:30.678863 +00:00
8636,591,8,"{5.50824153359460100,2.04209332461546240,3.26267462921911380,-1.35328106642925180,2.15346708886851100,2.50015584838112100}","{0.18315955685550522,-0.09408405183687277,-0.14365547874982960,10.77257699488596300}",2026-01-20 09:08:30.678863 +00:00
8637,591,9,"{4.91480784139793000,2.72065514992858400,4.24732505368883600,-1.82582799891005900,1.48168554673749830,2.77475713984953480}","{0.17576323775370933,0.05202374923593480,-0.10707485188763623,11.16378661303075100}",2026-01-20 09:08:30.678863 +00:00
8638,591,10,"{4.25823119795136800,3.13430053940111100,5.36455568261214600,-1.69154687669652450,0.73427189686532460,3.21040694366820100}","{-0.19458072838804433,-0.04301815791604990,-0.025482528931551406,10.61993667268669300}",2026-01-20 09:08:30.678863 +00:00
8639,591,11,"{3.59914973677304140,3.55227846129465700,6.60491303033822600,-1.83924666533022440,1.50489554185010070,3.43436456200722960}","{-0.0036314539579072502,0.77277114397260830,-0.14188385598751640,11.07323185150658800}",2026-01-20 09:08:30.678863 +00:00
8640,591,12,"{3.44620456019676040,4.04070023765003700,7.75593157290578900,1.01989750510014780,1.11164968862514720,2.73180620174757400}","{0.11736285337429296,0.09240662284732727,-0.019526329889500843,9.32565447936438100}",2026-01-20 09:08:30.678863 +00:00
8641,591,13,"{3.88502570226869800,4.37846928618110600,8.73482801459908000,1.33093004171380550,0.69782735707701260,2.51228187875219430}","{0.09296615392080541,-0.10773981293367843,0.23273316847829342,6.68810381273971000}",2026-01-20 09:08:30.678863 +00:00
8642,591,14,"{4.34332829816462600,4.58538071443400150,9.45048158261349200,1.12426243630009410,0.41062672284921053,1.32157652132501480}","{-0.18214909731886345,0.05853794806118700,0.19421118404325577,8.42575947467560000}",2026-01-20 09:08:30.678863 +00:00
8643,591,15,"{4.77567477932283250,4.84956607787275500,9.83670090375053800,1.19187942704744240,1.00465200985839420,0.74745555619488150}","{0.22995147873836796,-0.41546777034846500,0.18965951227278044,8.85468797609794000}",2026-01-20 09:08:30.678863 +00:00
8644,592,1,"{0.15000000000000000,0.15000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000}","{0.030912171596133374,0.21805593185385560,0.08988066907789795,11.15623530557357000}",2026-01-20 09:08:30.693230 +00:00
8645,592,2,"{0.31958862534238120,0.14115720585718408,0.07504451255949861,0.90851049290561370,-0.04737211147937094,0.40202417442588534}","{-0.12341026606718261,0.40749632642139266,-0.03409219052131033,8.10344569288096700}",2026-01-20 09:08:30.693230 +00:00
8646,592,3,"{0.88310947800754300,0.18537619836770658,0.056020854649540486,2.11035121780061050,0.28425957135717000,-0.50393662751494670}","{-0.25534452026530010,0.24117782121923093,-0.19107173046338954,11.71386469730768000}",2026-01-20 09:08:30.693230 +00:00
8647,592,4,"{1.89535263875657380,0.45810644018892010,-0.048766156358085525,3.31238000049776900,1.17679529554218800,-0.05742236002590700}","{0.08753095925800375,-0.13430408161082900,-0.06255675429490572,11.70654815823696800}",2026-01-20 09:08:30.693230 +00:00
8648,592,5,"{3.01890868152745600,0.83306781272791570,0.05152273391120271,2.70667022863195730,0.83192634305957420,0.59468427218280830}","{-0.06279674397179405,-0.28049470546529280,0.23530175945457596,11.71794204600794500}",2026-01-20 09:08:30.693230 +00:00
8649,592,6,"{3.79805099675662830,1.14088860221818080,0.37303959646526946,1.46730646009575280,0.81711360063827480,1.12772749149969260}","{-0.013284544383545715,-0.11109582265488388,-0.13720727716417402,11.52199450889469500}",2026-01-20 09:08:30.693230 +00:00
8650,592,7,"{4.25912721288830800,1.46868572091225010,0.90834438647263040,1.00274469775253300,0.93894239236566790,1.73997674068259830}","{0.04310987752750818,-0.09572446751592908,-0.17025782862191344,11.64549037250544200}",2026-01-20 09:08:30.693230 +00:00
8651,592,8,"{4.55118399677383500,1.79788503125016660,1.68138302848775070,0.56184521591993190,0.82462534158745600,2.40130169868411800}","{-0.20306900079210430,-0.15438399760339463,0.058050785336231335,10.77278004362080000}",2026-01-20 09:08:30.693230 +00:00
8652,592,9,"{4.63927488655703000,2.25033697860801360,2.62079244887390800,-0.08992973493852933,1.59922437640101060,2.63124876767029700}","{0.07904519513461404,-0.25202796276092776,-0.23887363885117540,11.43726622065281800}",2026-01-20 09:08:30.693230 +00:00
8653,592,10,"{4.39829718621076200,2.83311167499384680,3.68893771902875620,-1.20102223120219100,1.52278292566595260,3.09095803673067730}","{0.03246481454755096,-0.20342427936395788,-0.030658443794648476,11.76817365145350400}",2026-01-20 09:08:30.693230 +00:00
8654,592,11,"{3.78358243115241330,3.38008582496234360,4.96202484704536900,-2.09209252803896100,1.40743573487956590,3.72915157764403470}","{0.10423025141404790,0.26295978866100966,-0.12139222622939555,11.47360376315323900}",2026-01-20 09:08:30.693230 +00:00
8655,592,12,"{3.19765485047235830,3.79791875721756970,6.43850013866417000,-1.04680522560419260,0.83095497363057500,4.18053748459954560}","{-0.08082011934494370,0.59353174530565490,-0.06640532978485421,11.87594160970216900}",2026-01-20 09:08:30.693230 +00:00
8656,592,13,"{3.27163550574960400,4.14419534005580600,7.99942027505463700,1.44313016458943600,1.02409814871711640,4.18153467463509700}","{0.23737751446983937,0.71557074737709340,0.25547259008079600,9.86174903780802500}",2026-01-20 09:08:30.693230 +00:00
8657,592,14,"{4.27524913212247700,4.48090118335506100,9.38101747621990400,3.93337140526524200,0.77968315467175230,3.21987890303598000}","{-0.055445147103291015,-1.48964514602355300,0.039581514324381784,10.53544850158586300}",2026-01-20 09:08:30.693230 +00:00
8658,592,15,"{5.01200709648522600,4.78372500987527100,9.95888226519661600,0.013546260963771681,0.84258734454365820,-0.12417467637502734}","{0.20934545161512397,0.03985850967841510,-0.22011293672340976,10.37700080914011600}",2026-01-20 09:08:30.693230 +00:00
8659,594,1,"{0.15000000000000000,0.15000000000000000,0.15000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000}","{-0.15450639569724595,-0.51883591302225440,-0.08807674141750070,10.37601627968184600}",2026-01-20 09:08:30.779230 +00:00
8660,594,2,"{-0.19312685127050386,0.29201142758010250,0.08680366693604400,-1.83817956037769910,0.76077550489340640,-0.33855178427119290}","{-0.003876853031815126,0.26256935245460905,0.24761223929321732,10.38570343475982400}",2026-01-20 09:08:30.779230 +00:00
8661,594,3,"{-0.69793617259106910,0.62479763461934610,-0.02428036109040552,-0.86615608955390100,1.02200774710254170,-0.25654122301335820}","{-0.09587710243010178,-0.26746195598942130,0.23816986685011370,11.93801630883682700}",2026-01-20 09:08:30.779230 +00:00
8662,594,4,"{-1.25277351050264390,1.03210685950726240,-0.005021753775784036,-2.10618679211525000,1.16000595765415260,0.35971233362740180}","{-0.13696640136008165,0.02304237101069390,0.24595404933398782,11.58626965469907200}",2026-01-20 09:08:30.779230 +00:00
8663,594,5,"{-2.04805141124159370,1.57659106730239770,0.24528295428103228,-2.15423053327198130,1.75687372696264380,0.98120574524840010}","{0.08586442133550314,0.38707200606950093,0.12443104311056266,11.09012930791657700}",2026-01-20 09:08:30.779230 +00:00
8664,594,6,"{-2.55565587087619360,2.20279770810937770,0.64099650360659830,-0.56507907191337640,1.59780470593189320,1.13868826899570430}","{-0.07463269374950189,0.18494384397060662,-0.03374234292528145,11.23998362495490800}",2026-01-20 09:08:30.779230 +00:00
8665,594,7,"{-2.62108864680256200,2.85283801974919200,1.15025946833820280,0.21454634373640186,1.88455410642425570,1.58950618492360600}","{0.03982514037794194,0.17776801232983944,0.11485909936885144,11.85972252737569100}",2026-01-20 09:08:30.779230 +00:00
8666,594,8,"{-2.39214713842084950,3.54045190150047650,1.87284817844887290,1.01192602259420080,1.79909168867191330,2.28150476209784040}","{0.14438923933294892,0.25775366314569480,0.11895877551819707,10.53185115348794000}",2026-01-20 09:08:30.779230 +00:00
8667,594,9,"{-1.81799220850701150,4.12922472506831300,2.74328361482718240,2.06390395908707450,1.35504843758435340,2.38154221850024600}","{0.07480851312558444,0.18737067907769356,0.11570225972515020,11.55720019418878600}",2026-01-20 09:08:30.779230 +00:00
8668,594,10,"{-0.89191031114726850,4.59258820303539900,3.73784323499048550,2.89724906248297800,1.12725590866789750,2.94645574666030600}","{0.0002052901061561113,0.31846331174642345,0.20311999051774687,8.78889884564923600}",2026-01-20 09:08:30.779230 +00:00
8669,594,11,"{0.37758696579689655,5.05199324452471300,4.73589662054381000,3.90362920686076450,1.33384252788199740,2.40025881880393300}","{0.24788802660944556,-0.53805616895436770,-0.13360611640320700,5.81147818099682500}",2026-01-20 09:08:30.779230 +00:00
8670,594,12,"{1.62229523616898350,5.47828023299940700,5.28548702626148600,2.76445081298970100,0.94983776751815190,0.54397549754075750}","{0.15247607760616239,0.19158265984500342,-0.20404844673459113,10.68558595483094800}",2026-01-20 09:08:30.779230 +00:00
8671,594,13,"{2.76867940901720200,5.69372922374436400,5.52748395011051300,3.37689297012575600,0.20435325432983162,0.75243659450760150}","{0.18569838755405169,-0.29136406473958830,-0.21899598256253270,11.64785336840953200}",2026-01-20 09:08:30.779230 +00:00
8672,594,14,"{3.77313323541403000,5.67351567052674200,5.88889232186027500,2.00410967128582400,-0.31264014656709360,1.18367968272326540}","{-0.04472549786852674,-0.53745102194752750,0.10968713057527870,9.20466703120290000}",2026-01-20 09:08:30.779230 +00:00
8673,594,15,"{4.19209885588646100,5.54939186370200700,6.19762762804963700,0.24034900981648355,-0.35230881856541750,0.47025945757688800}","{-0.04876884887722406,-0.09454706935498400,-0.19374291788634806,11.15172650059533600}",2026-01-20 09:08:30.779230 +00:00
10564,723,1,"{-0.05000000000000000,-0.05000000000000000,-0.02500000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000}","{0.08239725196317843,-0.36624258198912510,-0.16963376436530060,10.85012491358077000}",2026-01-20 09:17:51.848000 +00:00
10565,720,1,"{-0.05000000000000000,-0.05000000000000000,-0.05000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000}","{-0.15441517624027778,-0.40731397920350350,0.16196938576357844,11.79215897209035400}",2026-01-20 09:17:51.848661 +00:00
10567,720,2,"{-0.38784323084814043,0.022864358142305474,0.011925029470441472,-1.80987445097218100,0.39034477576235077,0.33174122930593650}","{-0.14624395455800770,0.14664864641135290,0.08187096598742014,11.32288980490264600}",2026-01-20 09:17:51.848661 +00:00
10568,720,3,"{-0.95924306476095660,0.29252391960349920,0.22440428931246790,-1.25119608784647700,1.05426001777975880,0.80654051984777650}","{-0.001526592500341873,0.15406450271697540,0.13459051873080163,11.05697871663937000}",2026-01-20 09:17:51.848661 +00:00
10569,720,4,"{-1.30933850942189540,0.70314664861116350,0.60328567747377530,-0.62431522283712470,1.14550460190415700,1.22318120244494180}","{-0.02872676845570115,-0.09020024830102945,-0.04189776065574075,7.60077982582197450}",2026-01-20 09:17:51.848661 +00:00
10570,720,5,"{-1.58943079678804940,1.14800020988530970,0.90361089960686460,-0.87617917376727160,1.23763947635019740,0.38570391612517935}","{-0.052588932017163546,0.28454651944886800,0.20763785412304200,11.83969166784745800}",2026-01-20 09:17:51.848661 +00:00
10572,720,6,"{-1.69914449974412830,1.70017431694205400,1.15478132721347130,0.28842719364542090,1.72043609716807590,0.95985194605307110}","{0.038386744787211144,-0.18491135167304892,0.25469404480667700,10.95964473677640200}",2026-01-20 09:17:51.848661 +00:00
10573,723,2,"{-0.32649280766533080,-0.06578143675152877,-0.005057200325758796,-1.48121146963570080,-0.08454341116890407,0.10683642682629219}","{-0.24395775635939015,-0.17817224954738334,-0.08858488877212652,11.51368135030669400}",2026-01-20 09:17:51.848000 +00:00
10574,723,3,"{-0.99978626346962600,0.10791393446637763,0.11747132078440363,-2.12571775788730970,1.01505432840768830,0.54956636483529230}","{-0.16397104938123970,0.22444905566682020,0.08997320747078841,12.00000000000000000}",2026-01-20 09:17:51.848000 +00:00
10575,720,7,"{-1.71987533999838930,2.27875072189940500,1.57967020758479460,-0.39948526643610500,1.37908035796059040,1.31633848450759050}","{0.11786661747016068,-0.015992521035910028,0.22119002596790624,11.97272083770887200}",2026-01-20 09:17:51.848661 +00:00
10576,723,4,"{-1.62276528026443740,0.63932483505721170,0.44334963053921130,-1.21166983208489530,1.83178978190035200,1.19621029456546310}","{0.19683228808161027,-0.25767658620373346,0.24312830950264436,11.96503292854928400}",2026-01-20 09:17:51.848000 +00:00
10577,720,8,"{-1.86041833425569130,2.69497445762344100,2.21592587559768270,-0.35342363137086985,0.85068965484674470,2.09217402270431000}","{-0.22524137040082978,0.02978193017625608,-0.11352831605300749,11.62824137455672300}",2026-01-20 09:17:51.848661 +00:00
10578,723,5,"{-2.23812226651942360,1.11475517671907130,0.99701862231725620,-2.08488545142396080,0.71515847700246800,1.76987358995977820}","{-0.17749462732388643,0.48084012877547360,-0.23844119393514915,11.77927699483768700}",2026-01-20 09:17:51.848000 +00:00
10579,720,9,"{-1.94849057199842050,3.18972256905671570,3.10289563314768800,-0.11839192796518003,1.79974665640294100,2.65944967845643140}","{-0.26179938779914946,0.37573553796592810,-0.08376180668232100,10.77788573624849600}",2026-01-20 09:17:51.848661 +00:00
8676,593,3,"{1.93902343033654400,0.06394445625401035,0.026842342833531575,3.83377109730452200,0.36106013250503610,0.34363017471007830}","{-0.0034010859062711665,-0.27813703191178607,-0.07811606895214432,11.69774510539973800}",2026-01-20 09:08:30.784752 +00:00
8677,593,4,"{3.14737221250629400,0.21897088122290514,0.25535188926432590,2.63952595003342800,0.46943857268547173,0.88052810974060570}","{-0.01283845404100722,-0.27503973835996610,-0.13576743313801926,10.67556511197295600}",2026-01-20 09:08:30.784752 +00:00
8678,593,5,"{3.93391304899940900,0.43103665864629050,0.61638115779202560,1.57408567403683030,0.66662809208266430,1.05355725737207200}","{-0.22210352778462894,0.12269188365889658,0.22312348130853770,11.90378036393054900}",2026-01-20 09:08:30.784752 +00:00
8679,593,6,"{4.57771270673546600,0.88003200924718060,1.12916247513186940,1.87484106383490160,1.73870414327924740,1.69348551409137650}","{-0.12133452259434740,-0.39071162596498340,0.12125626786676047,11.76071659663480200}",2026-01-20 09:08:30.784752 +00:00
8680,593,7,"{4.95808550456643500,1.59014224355710270,1.83000298817859970,0.16287035311672077,2.06545782623819240,2.06101723437325100}","{0.07757745242654257,-0.45785065112194100,0.26179938779914946,11.95572388595250900}",2026-01-20 09:08:30.784752 +00:00
8681,593,8,"{4.68093790746440400,2.20384330933097950,2.66092093760343840,-1.64758962330617150,1.22222645469329100,2.39032892325981300}","{-0.12765725478148907,0.12824663368075662,-0.20008080698105807,11.13383896766350700}",2026-01-20 09:08:30.784752 +00:00
8682,593,9,"{4.18193396210538500,2.73738938089379770,3.63293349134133560,-1.02564579826000530,1.63605607153609210,2.81688118605035060}","{-0.06135395288567303,0.18226041234375337,-0.16907891893587976,9.45356961124558400}",2026-01-20 09:08:30.784752 +00:00
8683,593,10,"{3.92331048585210460,3.36794676009989400,4.64759865828272400,-0.35983711023970844,1.74192988849656860,2.61882506542137300}","{-0.043776263536156136,-0.034293033326335126,-0.26179938779914946,8.51660966057524700}",2026-01-20 09:08:30.784752 +00:00
8684,593,11,"{3.77605657591492400,4.04861747326687900,5.53424119103880050,-0.42902312156661830,1.90452036061228050,2.13104564577189800}","{0.23590468711865034,-0.07494134597046417,0.17911433659150844,11.50205430989100800}",2026-01-20 09:08:30.784752 +00:00
8685,593,12,"{3.59184635151406570,4.56489564665775300,6.42336071700679940,-0.55781736629512090,0.86125556826740180,2.63209467191381070}","{0.13794025025957765,-0.07616206479878003,0.04534365487334119,12.00000000000000000}",2026-01-20 09:08:30.784752 +00:00
8686,593,13,"{3.32584573225147870,4.76870304592516000,7.54828338149592500,-0.86718595118302500,0.23056978495085223,3.39427674499222130}","{0.12070046626737199,0.68468094664996790,0.24798633177553180,10.46768427914520300}",2026-01-20 09:08:30.784752 +00:00
8687,593,14,"{3.46763159720832450,4.88204818167816200,8.69279230187015500,1.62675308488041330,0.37663629944022670,2.73702104272686100}","{0.11996720464762506,0.48274583280628197,0.13218422599677740,9.25019422043604900}",2026-01-20 09:08:30.784752 +00:00
8688,593,15,"{4.37962674709679240,4.98533964525847400,9.59783079710881300,3.25893521809352340,0.17671082688287498,2.11139946748024200}","{-0.04789639220038313,-1.13310374392810200,0.11424928704406329,9.85406101762088000}",2026-01-20 09:08:30.784752 +00:00
8689,596,1,"{-0.25000000000000000,-0.25000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000}","{-0.07962631016860039,0.33560384053998650,0.18644119035622958,11.25408457344278200}",2026-01-20 09:14:21.248798 +00:00
8690,602,1,"{-0.25000000000000000,-0.12500000000000000,-0.25000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000}","{-0.23719775908558030,-0.33822034488589475,-0.06634050488838675,11.34640764367920200}",2026-01-20 09:14:21.259344 +00:00
8691,596,2,"{-0.008548268337604588,-0.14097061019008460,0.05453630266131123,1.29349141961997540,0.58408601683883250,0.29215876425702450}","{-0.17765898559288404,0.22200547356840955,-0.10391729317753870,8.66388937589016100}",2026-01-20 09:14:21.248798 +00:00
8692,596,3,"{0.61556853673488270,0.16964234398532370,0.05964959181278038,2.04999146469692100,1.07991195195799800,-0.26476614380272550}","{-0.03123636442760994,0.10957166482469884,0.18793446519194468,9.73456674526588600}",2026-01-20 09:14:21.248798 +00:00
8693,596,4,"{1.44978234412294140,0.60747645105873080,-0.04885053230683110,2.41901107488196500,1.26562790736382610,-0.31648452112376470}","{0.08860711510683933,-0.08336405441427909,0.10678737350331224,11.44966215033193400}",2026-01-20 09:14:21.248798 +00:00
8694,596,5,"{2.29460285873660650,1.00271761489022200,-0.05862887440158496,2.10681311054838600,0.85173547030487700,0.26410054561615470}","{-0.11582464332094419,-0.12012804832678041,0.011642539291966465,11.98129131068935200}",2026-01-20 09:14:21.248798 +00:00
8695,596,6,"{2.98063878976529570,1.41602837155588280,0.17971213032658181,1.56837937710530800,1.36242929754687840,1.01272626542759600}","{-0.20540094317624089,-0.07169045111512072,0.10557409293623220,11.31622257664553100}",2026-01-20 09:14:21.248798 +00:00
